####################################################################################################
# Month: 05May                                                                                     #
# Station: KVNYS                                                                                   #
# Columns are: year    day     segment         RH (percent)                                        #
####################################################################################################
year,day,segment,RH
9,20,3,0.147851
9,20,4,0.222797
9,20,5,0.358214
9,20,6,0.569956
9,20,7,0.795399
9,21,0,0.861138
9,21,1,0.924236
9,21,2,0.923121
9,21,3,0.95218
9,21,4,1.531446
9,21,5,0.841435
9,21,6,0.733426
9,21,7,0.623082
9,22,0,0.638087
9,22,1,0.688226
9,22,2,0.771087
9,22,3,0.763832
9,22,4,0.848692
9,22,5,0.964168
9,22,6,0.978905
9,22,7,0.960537
9,23,0,0.904187
9,23,1,0.790785
9,23,2,0.77018
9,23,3,0.766345
9,23,4,0.762881
9,23,5,0.760508
9,23,6,0.769251
9,23,7,0.785371
9,24,0,0.808817
9,24,1,0.605478
9,24,2,0.545557
9,24,3,0.539962
9,24,4,0.566582
9,24,5,0.598898
9,24,6,0.521248
9,24,7,0.441315
9,25,0,0.453405
9,25,1,0.47401
9,25,2,0.386079
9,25,3,0.346645
9,25,4,0.344302
9,25,5,0.336356
9,25,6,0.339519
9,25,7,0.330745
9,26,0,0.310168
9,26,1,0.406578
9,26,2,0.383668
9,26,3,0.36943
9,26,4,0.392724
9,26,5,0.432539
9,26,6,0.458236
9,26,7,0.472338
9,27,0,0.461318
9,27,1,0.430419
9,27,2,0.366971
9,27,3,0.371292
9,27,4,0.313942
9,27,5,0.318758
9,27,6,0.371011
9,27,7,0.426966
9,28,0,0.325069
9,28,1,0.39662
9,28,2,0.311201
9,28,3,0.295063
9,28,4,0.232334
9,28,5,0.275514
9,28,6,0.324284
9,28,7,0.338892
9,29,0,0.358366
9,29,1,0.546327
9,29,2,0.467267
9,29,3,0.469608
9,29,4,0.469494
9,29,5,0.385369
9,29,6,0.295286
9,29,7,0.257901
9,30,0,0.478307
9,30,1,0.545786
9,30,2,0.476317
9,30,3,0.332191
9,30,4,0.269716
9,30,5,0.225092
9,30,6,0.207825
9,30,7,0.186999
9,31,0,0.270732
9,31,1,0.37383
9,31,2,0.3398
9,31,3,0.345323
9,31,4,0.286793
9,31,5,0.288341
9,31,6,0.263512
9,31,7,0.223916
