####################################################################################################
# Month: 08Aug                                                                                     #
# Station: GLT                                                                                     #
# Columns are: year    day     segment         RH (percent)                                        #
####################################################################################################
year,day,segment,RH
9,22,6,0.642872
9,22,7,0.779927
9,23,0,0.825076
9,23,1,0.871788
9,23,2,0.916182
9,23,3,0.855644
9,23,4,0.818884
9,23,5,0.737468
9,23,6,0.690074
9,23,7,0.659984
9,24,0,0.664943
9,24,1,0.638093
9,24,2,0.640947
9,24,3,0.679357
9,24,4,0.6432
9,24,5,0.601914
9,24,6,0.589313
9,24,7,0.526255
9,25,0,0.481297
9,25,1,0.449972
9,25,2,0.480154
9,25,3,0.519073
9,25,4,0.49991
9,25,5,0.467776
9,25,6,0.442117
9,25,7,0.398658
9,26,0,0.339115
9,26,1,0.295996
9,26,2,0.264592
9,26,3,0.254917
9,26,4,0.258093
9,26,5,0.262031
9,26,6,0.280896
9,26,7,0.312885
9,27,0,0.329871
9,27,1,0.361874
9,27,2,0.440985
9,27,3,0.459141
9,27,4,0.447267
9,27,5,0.44983
9,27,6,0.503638
9,27,7,0.553963
9,28,0,0.560905
9,28,1,0.582838
9,28,2,0.599288
9,28,3,0.619572
9,28,4,0.676097
9,28,5,0.69327
9,28,6,0.679141
9,28,7,0.709741
9,29,0,0.761551
9,29,1,0.738318
9,29,2,0.652291
9,29,3,0.561043
9,29,4,0.54091
9,29,5,0.566101
9,29,6,0.635514
9,29,7,0.705657
9,30,0,0.710878
9,30,1,0.662275
9,30,2,0.665805
9,30,3,0.694901
9,30,4,0.728092
9,30,5,0.7597
9,30,6,0.816474
9,30,7,0.860468
9,31,0,0.938116
9,31,1,0.987247
9,31,2,0.991027
9,31,3,0.972881
9,31,4,0.944374
9,31,5,0.973443
9,31,6,0.953221
9,31,7,0.886484
