####################################################################################################
# Month: 07Jul                                                                                     #
# Station: BOL                                                                                     #
# Columns are: year    day     segment         RH (percent)                                        #
####################################################################################################
year,day,segment,RH
9,14,5,0.359265
9,14,6,0.349022
9,14,7,0.257986
9,15,0,0.434752
9,15,1,0.571548
9,15,2,0.696486
9,15,3,0.64938
9,15,4,0.344512
9,15,5,0.239374
9,15,6,0.260307
9,15,7,0.224552
9,16,0,0.442567
9,16,1,0.684348
9,16,2,0.732592
9,16,3,0.607267
9,16,4,0.458248
9,16,5,0.410169
9,16,6,0.341834
9,16,7,0.277805
9,17,0,0.344316
9,17,1,0.390903
9,17,2,0.4011
9,17,3,0.363573
9,17,4,0.167599
9,17,5,0.106253
9,17,6,0.074207
9,17,7,0.082408
9,18,0,0.058908
9,18,1,0.045009
9,18,2,0.050956
9,18,3,0.055143
9,18,4,0.064825
9,18,5,0.065627
9,18,6,0.064216
9,18,7,0.056593
9,19,0,0.057769
9,19,1,0.060972
9,19,2,0.0605
9,19,3,0.061916
9,19,4,0.074803
9,19,5,0.071158
9,19,6,0.04994
9,19,7,0.066162
9,20,0,0.13993
9,20,1,0.122784
9,20,2,0.14968
9,20,3,0.234448
9,20,4,0.249001
9,20,5,0.311114
9,20,6,0.319711
9,20,7,0.434662
9,21,0,0.78176
9,21,1,0.777354
9,21,2,0.609214
9,21,3,0.073236
9,21,4,0.087868
9,21,5,0.058299
9,21,6,0.123676
9,21,7,0.171512
9,22,0,0.113755
9,22,1,0.117527
9,22,2,0.265134
9,22,3,0.139566
9,22,4,0.119222
9,22,5,0.106169
9,22,6,0.162874
9,22,7,0.228609
9,23,0,0.298699
9,23,1,0.574429
9,23,2,0.654629
9,23,3,0.542975
9,23,4,0.406532
9,23,5,0.425435
9,23,6,0.577405
9,23,7,0.621321
9,24,0,0.647122
9,24,1,0.935723
9,24,2,0.986977
9,24,3,0.962286
9,24,4,0.920739
9,24,5,0.97383
9,24,6,0.954993
9,24,7,0.76999
9,25,0,0.717325
9,25,1,0.89861
9,25,2,0.940829
9,25,3,0.960385
9,25,4,0.966088
9,25,5,0.979864
9,25,6,0.883331
9,25,7,0.945794
9,26,0,0.983581
9,26,1,0.867553
9,26,2,0.73103
9,26,3,0.682661
9,26,4,0.730299
9,26,5,0.826906
9,26,6,0.858765
9,26,7,0.920862
9,27,0,0.90178
9,27,1,0.867729
9,27,2,0.963148
9,27,3,0.985032
9,27,4,0.932055
9,27,5,0.802748
9,27,6,0.757171
9,27,7,0.77233
9,28,0,0.876748
9,28,1,1.029735
9,28,2,0.764192
9,28,3,0.47186
9,28,4,0.394791
9,28,5,0.455166
9,28,6,0.527442
9,28,7,0.481479
9,29,0,0.502792
9,29,1,0.630629
9,29,2,0.662351
9,29,3,0.659954
9,29,4,0.787948
9,29,5,0.565233
9,29,6,0.431092
9,29,7,0.478133
9,30,0,0.423852
9,30,1,0.431544
9,30,2,0.589837
9,30,3,0.742665
9,30,4,0.502004
9,30,5,0.352186
9,30,6,0.357517
9,30,7,0.353956
9,31,0,0.54687
9,31,1,0.677011
9,31,2,0.715399
9,31,3,0.618162
9,31,4,0.419212
9,31,5,0.313861
9,31,6,0.310986
9,31,7,0.270126
