####################################################################################################
# Month: 03Mar                                                                                     #
# Station: SAN                                                                                     #
# Columns are: year    day     segment         RH (percent)                                        #
####################################################################################################
year,day,segment,RH
9,30,0,0.127339
9,30,1,0.092243
9,30,2,0.138459
9,30,3,0.159008
9,30,4,0.152379
9,30,5,0.130113
9,30,6,0.105151
9,30,7,0.071046
9,31,0,0.071199
9,31,1,0.064809
9,31,2,0.086528
9,31,3,0.103563
9,31,4,0.105538
9,31,5,0.12967
9,31,6,0.162472
9,31,7,0.227339
