####################################################################################################
# Month: 05May                                                                                     #
# Station: LEN                                                                                     #
# Columns are: year    day     segment         RH (percent)                                        #
####################################################################################################
year,day,segment,RH
9,23,4,0.155987
9,23,5,0.169016
9,23,6,0.164544
9,23,7,0.154145
9,24,0,0.143386
9,24,1,0.17843
9,24,2,0.249192
9,24,3,0.324297
9,24,4,0.429173
9,24,5,0.477594
9,24,6,0.477418
9,24,7,0.490036
9,25,0,0.472658
9,25,1,0.671791
9,25,2,0.808428
9,25,3,0.84424
9,25,4,0.854842
9,25,5,0.79002
9,25,6,0.778806
9,25,7,0.681408
9,26,0,0.371109
9,26,1,0.162428
9,26,2,0.28568
9,26,3,0.390926
9,26,4,0.472614
9,26,5,0.295351
9,26,6,0.289365
9,26,7,0.445772
9,27,0,0.562855
9,27,1,0.358389
9,27,2,0.335079
9,27,3,0.387314
9,27,4,0.495044
9,27,5,0.421268
9,27,6,0.469307
9,27,7,0.668877
9,28,0,0.50165
9,28,1,0.543427
9,28,2,0.763283
9,28,3,0.771751
9,28,4,0.791276
9,28,5,0.786441
9,28,6,0.784849
9,28,7,0.880188
9,29,0,0.744556
9,29,1,0.641897
9,29,2,0.591686
9,29,3,0.650758
9,29,4,0.637383
9,29,5,0.835869
9,29,6,0.859511
9,29,7,0.919247
9,30,0,0.928032
9,30,1,0.965324
9,30,2,0.967831
9,30,3,0.93049
9,30,4,0.934114
9,30,5,0.927269
9,30,6,0.903926
9,30,7,0.885086
9,31,0,0.779729
9,31,1,0.340018
9,31,2,0.205987
9,31,3,0.169977
9,31,4,0.292464
9,31,5,0.520832
9,31,6,0.658054
9,31,7,0.711506
