####################################################################################################
# Month: 03Mar                                                                                     #
# Station: WF                                                                                      #
# Columns are: year    day     segment         RH (percent)                                        #
####################################################################################################
year,day,segment,RH
9,17,0,0.61803
9,17,1,0.607661
9,17,2,0.638558
9,17,3,0.624164
9,17,4,0.556882
9,17,5,0.543038
9,17,6,0.652364
9,17,7,0.688389
9,18,0,0.650483
9,18,1,0.59713
9,18,2,0.529029
9,18,3,0.432875
9,18,4,0.408866
9,18,5,0.48901
9,18,6,-0.256716
9,18,7,0.818774
9,19,0,0.820623
9,19,1,0.754427
9,19,2,0.554565
9,19,3,0.472584
9,19,4,0.600562
9,19,5,0.766134
9,19,6,0.784553
9,19,7,0.710831
9,20,0,0.577544
9,20,1,0.462911
9,20,2,0.565897
9,20,3,0.617414
9,20,4,0.727043
9,20,5,0.685798
9,20,6,0.521281
9,20,7,0.449468
9,21,0,0.428335
9,21,1,0.468649
9,21,2,0.493627
9,21,3,0.503449
9,21,4,0.496824
9,21,5,0.505052
9,21,6,0.331397
9,21,7,0.319171
9,22,0,0.303236
9,22,1,0.303397
9,22,2,0.289498
9,22,3,0.280986
9,22,4,0.645537
9,22,5,0.808738
9,22,6,0.683694
9,22,7,0.603283
9,23,0,0.514812
9,23,1,0.619749
9,23,2,0.778199
9,23,3,0.763425
9,23,4,0.754839
9,23,5,0.672016
9,23,6,0.571948
9,23,7,0.608343
9,24,0,0.764445
9,24,1,0.770151
9,24,2,0.742111
9,24,3,0.646158
9,24,4,0.712031
9,24,5,0.787368
9,24,6,0.686286
9,24,7,0.672817
9,25,0,0.593738
9,25,1,0.61359
9,25,2,0.499091
9,25,3,0.228179
9,25,4,0.180077
9,25,5,0.321998
9,25,6,0.316938
9,25,7,0.318861
9,26,0,0.274847
9,26,1,0.297555
9,26,2,0.327751
9,26,3,0.311424
9,26,4,0.286002
9,26,5,-0.468566
9,26,6,0.439706
9,26,7,0.531432
9,27,0,0.795453
9,27,1,1.078469
9,27,2,0.983792
9,27,3,0.985826
9,27,4,0.900039
9,27,5,0.909131
9,27,6,0.755495
9,27,7,0.669541
9,28,0,0.578678
9,28,1,0.613714
9,28,2,0.731376
9,28,3,0.646015
9,28,4,0.676588
9,28,5,0.823368
9,28,6,0.85551
9,28,7,0.868466
9,29,0,0.75689
9,29,1,0.588288
9,29,2,0.521205
9,29,3,0.747025
9,29,4,0.951739
9,29,5,0.994385
9,29,6,0.999721
9,29,7,0.999691
9,30,0,0.998004
9,30,1,0.998982
9,30,2,0.992779
9,30,3,0.91959
9,30,4,0.891641
9,30,5,0.943234
9,30,6,0.967595
9,30,7,0.916725
9,31,0,0.850757
9,31,1,0.891816
9,31,2,0.869695
9,31,3,0.848813
9,31,4,0.779798
9,31,5,0.805536
9,31,6,0.731702
9,31,7,0.70422
