####################################################################################################
# Month: 03Mar                                                                                     #
# Station: SMT                                                                                     #
# Columns are: year    day     segment         RH (percent)                                        #
####################################################################################################
year,day,segment,RH
9,27,5,0.12656
9,27,6,0.130575
9,27,7,0.179268
9,28,0,0.153802
9,28,1,0.064407
9,28,2,0.082183
9,28,3,0.165142
9,28,4,0.212555
9,28,5,0.194722
9,28,6,0.176777
9,28,7,0.178617
9,29,0,0.172114
9,29,1,0.150923
9,29,2,0.151648
9,29,3,0.172251
9,29,4,0.176123
9,29,5,0.144159
9,29,6,0.126989
9,29,7,0.185825
9,30,0,0.271145
9,30,1,0.24835
9,30,2,0.213299
9,30,3,0.20271
9,30,4,0.306091
9,30,5,0.422147
9,30,6,0.339858
9,30,7,0.263227
9,31,0,0.282306
9,31,1,0.111954
9,31,2,0.067012
9,31,3,0.057911
9,31,4,0.070843
9,31,5,0.141056
9,31,6,0.125383
9,31,7,0.157589
